control,mode,step,temperature,soft_loss,gradient_norm_before_clip,hard_checked,hard_improved,selected_best_step,hard_loss
shuffled_xy,ENDPOINT_REFERENCE,171,0.05,0.0004931105650030077,7.507293776143342e-05,False,False,170,
shuffled_xy,ENDPOINT_REFERENCE,172,0.05,0.0004867103125434369,7.869983528507873e-05,False,False,170,
shuffled_xy,ENDPOINT_REFERENCE,173,0.05,0.00047945472761057317,7.321771408896893e-05,False,False,170,
shuffled_xy,ENDPOINT_REFERENCE,174,0.05,0.0004731428052764386,6.705809937557206e-05,False,False,170,
shuffled_xy,ENDPOINT_REFERENCE,175,0.05,0.000468401238322258,6.903630855958909e-05,True,False,170,0.0009155428851954639
shuffled_xy,ENDPOINT_REFERENCE,176,0.05,0.000463475618744269,6.425440369639546e-05,False,False,170,
shuffled_xy,ENDPOINT_REFERENCE,177,0.05,0.0004593672347255051,6.247739656828344e-05,False,False,170,
shuffled_xy,ENDPOINT_REFERENCE,178,0.05,0.00045471033081412315,5.851890819030814e-05,False,False,170,
shuffled_xy,ENDPOINT_REFERENCE,179,0.05,0.0004494129680097103,5.371567385736853e-05,False,False,170,
shuffled_xy,ENDPOINT_REFERENCE,180,0.05,0.00044615400838665664,5.4661995818605646e-05,True,True,180,0.0008847338031046093
shuffled_xy,ENDPOINT_REFERENCE,181,0.05,0.0004428262764122337,5.125077223055996e-05,False,False,180,
shuffled_xy,ENDPOINT_REFERENCE,182,0.05,0.00043841340811923146,4.513353269430809e-05,False,False,180,
shuffled_xy,ENDPOINT_REFERENCE,183,0.05,0.000435088382801041,4.3802050640806556e-05,False,False,180,
shuffled_xy,ENDPOINT_REFERENCE,184,0.05,0.0004317897546570748,4.420144250616431e-05,False,False,180,
shuffled_xy,ENDPOINT_REFERENCE,185,0.05,0.00042925355955958366,4.245906893629581e-05,True,True,185,0.0008665787172503769
shuffled_xy,ENDPOINT_REFERENCE,186,0.05,0.0004257978580426425,4.0417253330815583e-05,False,False,185,
shuffled_xy,ENDPOINT_REFERENCE,187,0.05,0.00042264722287654877,4.084346801391803e-05,False,False,185,
shuffled_xy,ENDPOINT_REFERENCE,188,0.05,0.0004196556401439011,3.741668842849322e-05,False,False,185,
shuffled_xy,ENDPOINT_REFERENCE,189,0.05,0.00041781479376368225,3.571074557839893e-05,False,False,185,
shuffled_xy,ENDPOINT_REFERENCE,190,0.05,0.00041554030030965805,3.579033727874048e-05,True,True,190,0.0008625045302323997
shuffled_xy,ENDPOINT_REFERENCE,191,0.05,0.0004131675814278424,3.800042031798512e-05,False,False,190,
shuffled_xy,ENDPOINT_REFERENCE,192,0.05,0.0004112316237296909,3.0102983146207407e-05,False,False,190,
shuffled_xy,ENDPOINT_REFERENCE,193,0.05,0.0004101898521184921,3.0309563953778706e-05,False,False,190,
shuffled_xy,ENDPOINT_REFERENCE,194,0.05,0.0004088185669388622,3.259557342971675e-05,False,False,190,
shuffled_xy,ENDPOINT_REFERENCE,195,0.05,0.0004073469608556479,3.465767076704651e-05,True,True,195,0.0008584774914197624
shuffled_xy,ENDPOINT_REFERENCE,196,0.05,0.0004055537283420563,2.6641471777111292e-05,False,False,195,
shuffled_xy,ENDPOINT_REFERENCE,197,0.05,0.0004040399508085102,2.73743844445562e-05,False,False,195,
shuffled_xy,ENDPOINT_REFERENCE,198,0.05,0.00040255719795823097,2.865276655938942e-05,False,False,195,
shuffled_xy,ENDPOINT_REFERENCE,199,0.05,0.0004008137620985508,2.5900624677888118e-05,False,False,195,
shuffled_xy,ENDPOINT_REFERENCE,200,0.05,0.0003996312152594328,2.4535673219361342e-05,True,True,200,0.0008546202443540096
