branch_id,ranking_id,rank_index,center_x,center_y,center_z,shape,full_size_x,full_size_y,full_size_z,v2_full_state_id,v2_full_delta_rmse_vs_parent,v2_full_delta_rmse_vs_empty,v2_full_failed_vs_parent,v3_smallest_scale,v3_smallest_delta_rmse_vs_parent,v3_smallest_improved_vs_parent,v3_best_evaluated_scale,v3_best_evaluated_delta_rmse_vs_parent,v3_full_scale_evaluated,v3_full_scale_delta_rmse_vs_parent,oracle_or_truth_used,post_selection_diagnostic_only
branch_b5b50886f9fd3eea61aa,g001_b7e43f1d75130653_0000,47,4.0,5.0,8.0,ellipsoid,13.245765648573274,8.249139639237143,10.761555799331857,g001_p000047_empty,0.005780923762358725,0.005780923762358725,True,0.25,0.001610423089005053,False,0.25,0.001610423089005053,False,,False,True
branch_72b6c7bffb744764b453,g001_b7e43f1d75130653_0000,48,4.0,5.0,9.0,dike_hemisphere,14.27902163344007,14.22436491092224,8.700271540283014,g001_p000048_empty,0.007623525452800095,0.007623525452800095,True,0.25,0.0013845661887899041,False,0.25,0.0013845661887899041,False,,False,True
branch_73f97b18c073d4547e67,g001_b7e43f1d75130653_0000,49,4.0,5.0,10.0,ellipsoid,11.534602034652139,6.2133181313609445,7.465115540301148,g001_p000049_empty,0.004406940774060786,0.004406940774060786,True,0.25,0.0008863267721608281,False,0.25,0.0008863267721608281,False,,False,True
branch_e75a50592b5160b5e7e9,g001_b7e43f1d75130653_0000,50,4.0,5.0,11.0,dike_hemisphere,11.4346636641317,9.871270595235812,13.953703043067353,g001_p000050_empty,0.005823177401907742,0.005823177401907742,True,0.25,0.0008724929066374898,False,0.25,0.0008724929066374898,False,,False,True
branch_65ff7852e851eb6ae1b3,g001_b7e43f1d75130653_0000,51,4.0,5.0,12.0,dike_hemisphere,14.218130966762295,8.735792727427336,8.996946838378964,g001_p000051_empty,0.006211997126229107,0.006211997126229107,True,0.25,0.0010564570548012853,False,0.25,0.0010564570548012853,False,,False,True
branch_28e3573db9d0f7599c04,g001_b7e43f1d75130653_0000,52,4.0,5.0,13.0,ellipsoid,15.833137511935506,7.953029835713186,10.202201458441186,g001_p000052_empty,0.005923996795900166,0.005923996795900166,True,0.25,0.001610423089005053,False,0.25,0.001610423089005053,False,,False,True
branch_9c9ffa0b778377c42352,g001_b7e43f1d75130653_0000,53,4.0,5.0,14.0,ellipsoid,6.253163353249518,15.677379928656318,9.210434390824602,g001_p000053_empty,0.0051931735360994935,0.0051931735360994935,True,0.25,0.0012273507891222835,False,0.25,0.0012273507891222835,False,,False,True
branch_3f394b7dd67c37de2055,g001_b7e43f1d75130653_0000,54,4.0,5.0,15.0,ellipsoid,7.571795586186644,8.26262532662086,13.57045118127737,g001_p000054_empty,0.0041329615050926805,0.0041329615050926805,True,0.25,0.0002001129323616624,False,0.25,0.0002001129323616624,False,,False,True
branch_6c157889c168d692c68a,g001_b7e43f1d75130653_0000,55,4.0,5.0,16.0,ellipsoid,7.584678131144093,10.37461187074457,6.9054065048520075,g001_p000055_empty,0.005164501839317381,0.005164501839317381,True,0.25,0.0013187051517888904,False,0.25,0.0013187051517888904,False,,False,True
branch_6b1269cc1a1fa4cb6329,g001_b7e43f1d75130653_0000,56,4.0,5.0,17.0,ellipsoid,9.733345071199306,13.357385515791595,8.344221918439498,g001_p000056_empty,0.006263815914280713,0.006263815914280713,True,0.25,0.001610423089005053,False,0.25,0.001610423089005053,False,,False,True
branch_8f0b0c913a0a6f9f6928,g001_b7e43f1d75130653_0000,57,4.0,5.0,18.0,dike_hemisphere,7.4044848131821475,13.652970690883922,13.470543491594672,g001_p000057_empty,0.005754534271545708,0.005754534271545708,True,0.25,0.0013071192661300302,False,0.25,0.0013071192661300302,False,,False,True
branch_0e25a7d81922957fd354,g001_b7e43f1d75130653_0000,58,4.0,5.0,19.0,ellipsoid,6.761390561722401,8.615502262758088,12.545376845283457,g001_p000058_empty,0.004369145375676453,0.004369145375676453,True,0.25,0.0007765245391055942,False,0.25,0.0007765245391055942,False,,False,True
branch_149ac125e5f03ac06cf5,g001_b7e43f1d75130653_0000,59,4.0,5.0,20.0,dike_hemisphere,9.83743256159633,8.088394763222034,8.73033843215375,g001_p000059_empty,0.004770034574903548,0.004770034574903548,True,0.25,0.0010564568219706416,False,0.25,0.0010564568219706416,False,,False,True
branch_9f83e289908c17816434,g001_b7e43f1d75130653_0000,60,4.0,5.0,21.0,dike_hemisphere,13.398780853765576,7.6620805360022235,13.58366324477345,g001_p000060_empty,0.005779173807241023,0.005779173807241023,True,0.25,0.0013071192661300302,False,0.25,0.0013071192661300302,False,,False,True
branch_78a57dab24addd0099c0,g001_b7e43f1d75130653_0000,61,4.0,5.0,22.0,dike_hemisphere,9.486679329985282,8.020469245729299,11.645892872195274,g001_p000061_empty,0.004759575822390616,0.004759575822390616,True,0.25,0.0010564570548012853,False,0.25,0.0010564570548012853,False,,False,True
branch_2e032d369c179061801d,g001_b7e43f1d75130653_0000,62,4.0,5.0,23.0,dike_hemisphere,15.098654668577101,10.718051951680426,11.412228433456725,g001_p000062_empty,0.007011063513346016,0.007011063513346016,True,0.25,0.0015361340483650565,False,0.25,0.0015361340483650565,False,,False,True
